ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,Y
11722,2,3,0,1,30,18,1,19,0,0,1,1,1,1,1,0,1
11723,2,3,0,1,45,16,2,15,0,10,2,2,2,1,1,0,3
11724,2,3,0,1,28,15,1,16,10,22,1,2,1,1,1,0,4
11725,2,3,0,1,35,15,1,12,0,10,1,1,1,1,1,0,6
11726,2,3,0,1,35,15,1,12,0,10,1,1,2,1,1,0,6
11727,2,3,0,1,67,11,1,24,10,22,1,1,1,1,1,0,1
11728,2,3,1,1,45,15,1,16,0,0,1,1,1,1,1,0,2
11729,2,3,1,1,45,15,1,16,0,0,1,2,2,1,1,0,5
11730,2,3,0,1,29,15,1,18,10,10,1,1,1,1,1,0,2
11731,2,3,0,1,29,15,1,18,10,10,1,1,2,1,1,0,0
11732,2,3,0,1,40,12,1,15,0,0,1,1,2,1,1,0,3
11733,2,3,0,1,40,12,1,15,0,0,1,1,2,1,1,0,2
11734,2,3,0,1,40,12,1,15,0,0,1,1,1,0,1,0,0
11735,2,3,0,1,30,17,1,18,10,10,1,1,1,1,1,0,3
11736,2,3,0,1,30,17,1,18,10,10,1,1,2,1,1,0,3
11737,2,3,0,1,40,18,2,26,0,0,1,1,2,1,1,0,2
11738,2,3,0,1,40,15,2,16,10,10,1,1,1,1,1,0,0
11739,2,3,0,1,40,15,2,16,10,10,1,1,1,0,1,0,2
11740,2,3,0,1,32,15,2,17,0,0,1,1,2,1,1,1,3
11741,2,3,0,1,85,15,1,17,10,10,1,1,2,1,1,0,7
11742,2,3,1,1,85,16,1,17,10,22,1,1,1,0,1,0,3
11743,2,3,1,1,85,16,1,17,10,22,1,1,1,1,1,0,2
11744,2,3,0,1,43,15,2,15,10,22,1,1,1,1,1,0,5
11745,2,3,0,1,43,15,2,15,10,22,1,1,2,1,1,0,2
11746,2,3,1,1,43,15,1,17,10,10,1,1,2,1,1,0,2
11747,2,3,1,1,43,15,1,17,10,10,1,1,2,1,1,0,7
11748,2,3,0,1,43,10,1,15,10,22,2,1,2,1,1,0,7
11749,2,3,0,1,43,10,1,15,10,22,2,1,2,1,1,0,7
11750,2,3,0,1,35,13,2,15,10,22,1,2,1,1,1,0,7
11751,2,3,0,1,35,13,2,15,10,22,1,2,1,1,1,0,5
11752,2,3,1,1,30,15,2,21,10,10,1,1,1,1,1,0,1
11753,2,3,1,1,30,15,2,21,10,10,1,1,2,0,1,0,1
11754,2,3,0,1,45,13,2,16,10,22,1,1,2,1,1,0,0
11755,2,3,0,1,45,14,2,15,10,22,1,1,2,1,1,0,4
11756,2,3,0,1,60,16,1,18,10,22,1,1,1,1,1,0,7
11757,2,3,0,1,60,16,1,18,10,22,1,0,1,0,1,0,1
11758,2,3,0,1,60,16,1,18,10,22,1,1,2,1,1,0,7
11759,2,3,0,1,38,15,1,18,10,22,1,1,1,1,1,1,6
11760,2,3,0,1,38,15,1,18,10,22,1,1,1,1,1,1,8
11761,2,3,0,1,35,15,1,20,10,22,1,1,2,1,1,0,1
11762,2,3,0,1,35,15,1,20,10,22,1,1,2,1,1,0,3
11763,2,3,0,1,35,15,1,17,10,22,1,2,2,1,1,0,4
11764,2,3,0,1,35,15,1,17,10,22,1,1,1,0,1,0,5
11765,2,3,0,1,35,15,1,17,10,22,1,1,2,1,1,0,4
11766,2,3,0,1,28,16,1,16,0,0,1,1,1,1,1,1,4
11767,2,3,0,1,28,16,1,16,0,0,1,1,2,1,1,1,8
11768,2,3,0,1,28,15,1,16,0,22,1,1,1,0,1,1,2
11769,2,3,0,1,28,15,1,16,0,22,1,1,1,1,1,1,2
11770,2,3,0,1,40,13,1,19,10,10,1,1,1,1,1,0,4
11771,2,3,0,1,50,14,1,16,10,22,1,1,1,1,1,0,1
11772,2,3,0,1,50,14,1,17,0,0,1,1,2,1,1,1,2
11773,2,3,1,1,37,15,1,15,10,22,1,1,1,1,1,0,4
11774,2,3,0,1,37,14,1,23,10,22,1,1,1,1,1,0,2
11775,2,3,0,1,37,14,1,23,10,22,1,1,2,1,1,0,3
11776,2,3,0,1,37,16,1,17,10,22,1,1,1,1,1,0,8
11777,2,3,0,1,37,16,1,17,10,22,1,1,2,1,1,0,1
11778,2,3,1,1,30,11,1,16,0,10,1,1,1,1,1,0,2
11779,2,3,1,1,30,11,1,16,0,10,1,1,2,1,1,0,4
11780,2,3,0,1,25,18,1,20,10,10,1,1,1,1,1,0,4
11781,2,3,0,1,25,18,1,20,10,10,1,1,2,1,1,0,1
11782,2,3,0,1,25,18,1,20,10,10,1,1,1,0,1,0,3
11783,2,3,0,1,35,15,2,16,0,0,1,1,1,1,1,0,2
11784,2,3,0,1,35,15,2,16,0,0,1,1,1,1,1,0,5
11785,2,3,0,1,20,16,2,17,0,0,1,1,2,1,1,0,2
11786,2,3,0,1,35,15,1,16,10,22,1,1,1,1,1,0,7
11787,2,3,1,1,35,15,1,17,0,0,1,1,1,1,1,1,2
11788,2,3,1,1,35,15,1,17,0,0,1,1,1,1,1,1,3
11789,2,3,0,1,70,14,1,15,10,10,1,1,1,1,1,0,3
11790,2,3,0,1,70,14,1,15,10,10,1,1,2,1,1,0,2
11791,2,3,0,1,60,13,2,16,10,22,1,1,1,1,1,1,2
11792,2,3,0,1,60,17,1,18,0,22,1,1,1,1,1,0,4
11793,2,3,0,1,30,15,1,15,10,22,1,1,2,1,1,0,5
11794,2,3,0,1,30,15,1,15,10,22,1,1,1,1,1,0,1
11795,2,3,1,1,70,14,1,25,10,22,1,1,1,0,1,0,1
11796,2,3,1,1,70,14,1,25,10,22,1,1,2,1,1,0,0
11797,2,3,0,1,45,14,1,16,10,22,1,1,1,1,1,0,6
11798,2,3,0,1,40,13,1,14,0,22,1,1,2,1,1,0,1
11799,2,3,0,1,40,13,1,14,0,22,1,1,1,1,1,0,7
11800,2,3,0,1,40,12,1,17,0,0,1,1,2,1,1,1,1
11801,2,3,0,1,40,12,1,17,0,0,1,1,2,1,1,1,3
11802,2,3,0,1,50,13,1,15,10,10,1,1,1,0,1,0,4
11803,2,3,0,1,50,13,1,15,10,10,1,1,2,1,1,0,3
11804,2,3,0,1,28,13,1,15,0,10,1,1,2,1,1,0,3
11805,2,3,0,1,40,16,1,20,0,0,1,1,2,1,1,0,3
11806,2,3,0,1,40,16,1,20,0,0,1,1,2,1,1,0,3
11807,2,3,0,1,40,15,1,14,10,10,1,1,2,1,1,0,4
11808,2,3,0,1,40,15,1,14,10,10,1,1,2,1,1,0,3
11809,2,3,1,1,40,15,1,18,10,10,1,1,1,1,1,2,5
11810,2,3,1,1,53,14,1,16,10,22,2,1,2,1,1,0,2
11811,2,3,1,1,53,14,1,16,10,22,2,2,2,0,1,0,0
11812,2,3,1,1,53,14,1,16,10,22,2,2,1,1,1,0,6
11813,2,3,0,1,53,17,1,18,10,10,1,1,1,1,1,1,5
11814,2,3,0,1,53,17,1,18,10,10,1,1,1,1,1,1,2
11815,2,3,1,1,38,14,1,15,0,0,1,1,1,0,1,0,2
11816,2,3,1,1,38,14,1,15,0,0,1,1,2,1,1,0,2
11817,2,3,1,1,38,15,1,16,0,0,1,1,1,1,1,0,2
11818,2,3,1,1,38,15,1,16,0,0,1,1,1,1,1,0,3
11819,2,3,0,1,70,15,1,15,0,0,1,1,1,1,1,0,3
11820,2,3,1,1,70,14,1,15,0,0,1,1,2,1,1,0,3
11821,2,3,0,1,70,15,1,19,10,22,1,1,2,1,1,0,4
11822,2,3,0,1,70,15,1,19,10,22,1,1,2,1,1,0,5
11823,2,3,0,1,70,15,1,19,10,22,1,1,2,1,1,0,3
11824,2,3,0,1,42,18,1,19,10,22,1,1,2,1,1,0,6
11825,2,3,1,2,35,15,2,20,10,10,1,1,2,1,1,0,1
11826,2,3,1,2,35,15,2,20,10,10,1,1,2,1,1,0,5
11827,2,3,0,1,40,24,1,25,10,22,1,1,2,1,1,2,5
11828,2,3,0,1,40,24,1,25,10,22,1,1,2,1,1,2,1
11829,2,3,0,1,60,15,1,28,10,22,1,1,1,1,1,0,3
11830,2,3,0,1,60,15,1,17,10,22,2,1,2,1,1,0,2
11831,2,3,0,1,42,12,1,19,0,0,1,1,2,1,1,0,2
11832,2,3,0,1,60,15,1,16,10,22,1,1,2,1,1,0,3
11833,2,3,0,1,55,13,1,16,10,22,2,1,2,1,1,0,5
11834,2,3,0,1,55,15,1,20,10,22,1,1,2,1,1,0,2
11835,2,3,0,1,55,15,1,20,10,22,1,1,2,1,1,0,3
11836,2,3,0,1,40,16,1,17,0,0,1,1,1,1,1,0,4
11837,2,3,0,1,25,17,1,18,0,0,1,1,1,1,1,2,5
11838,2,3,0,1,31,20,1,20,0,0,1,1,2,1,1,2,2
11839,2,3,0,1,25,14,1,15,0,0,1,1,1,1,1,0,1
11840,2,3,0,1,25,14,1,15,0,0,1,1,1,1,1,0,1
11841,2,3,1,1,68,15,1,24,10,10,1,1,2,1,1,1,3
11842,2,3,1,1,68,15,1,24,10,10,1,1,2,1,1,1,3
11843,2,3,0,1,42,15,1,15,10,22,1,1,2,1,1,0,5
11844,2,3,0,1,42,15,1,15,10,22,1,1,1,1,1,0,1
11845,2,3,0,1,70,17,1,27,10,22,1,1,1,1,1,0,6
11846,2,3,0,1,60,14,1,22,10,22,1,1,1,1,1,0,1
11847,2,3,0,1,60,14,1,22,10,22,1,1,2,1,1,0,4
11848,2,3,1,1,60,14,1,14,10,22,1,1,2,1,1,0,3
11849,2,3,0,1,35,16,1,17,10,22,1,1,1,1,1,0,2
11850,2,3,1,1,40,13,1,24,0,0,1,1,2,1,1,0,2
11851,2,3,0,1,40,13,1,24,0,0,1,1,2,1,1,0,1
11852,2,3,0,1,40,13,1,24,0,0,1,1,2,1,1,0,2
11853,2,3,0,1,32,15,1,16,0,0,1,1,2,1,1,0,0
11854,2,3,0,1,32,15,1,16,0,0,1,1,1,1,1,0,1
11855,2,3,0,1,35,13,1,20,0,0,1,1,2,1,1,0,4
11856,2,3,0,1,38,13,1,21,0,0,1,1,1,0,1,0,3
11857,2,3,0,1,52,14,1,16,0,0,1,1,2,0,1,0,2
11858,2,3,0,1,75,15,2,18,0,0,1,1,2,1,1,0,6
11859,2,3,0,1,75,15,2,18,0,0,1,1,2,1,1,0,4
11860,2,3,0,1,21,14,1,16,10,22,1,1,2,1,1,0,5
11861,2,3,0,1,21,15,1,17,10,10,1,1,2,1,1,0,1
11862,2,3,1,1,50,14,1,15,0,0,1,1,2,1,1,0,0
11863,2,3,1,1,50,14,1,15,0,0,1,2,1,1,1,0,2
11864,2,3,1,1,50,14,1,15,0,0,1,1,1,0,1,0,1
11865,2,3,0,1,40,13,1,15,0,0,1,2,1,1,1,0,3
11866,2,3,0,1,40,13,1,15,0,0,1,1,2,1,1,0,4
11867,2,3,1,1,57,13,1,14,0,0,1,1,1,1,1,0,5
11868,2,3,0,1,50,14,1,28,0,0,1,1,2,1,1,0,0
11869,2,3,0,1,50,14,1,28,0,0,1,1,1,1,1,0,4
11870,2,3,0,1,22,14,1,14,0,0,1,1,1,1,1,0,2
11871,2,3,0,1,22,14,1,14,0,0,1,1,2,1,1,0,2
11872,2,3,0,1,56,13,1,29,10,22,1,1,1,1,1,0,2
11873,2,3,0,1,56,14,1,24,10,10,1,1,1,1,1,0,1
11874,2,3,0,1,56,14,1,24,10,10,1,1,2,1,1,0,1
11875,2,3,0,1,43,13,1,21,10,10,1,1,2,1,1,0,1
11876,2,3,0,1,43,13,1,21,10,10,1,1,2,1,1,0,5
11877,2,3,0,1,50,15,2,17,10,22,1,1,1,0,1,0,3
11878,2,3,0,1,50,15,2,17,10,22,1,1,1,0,1,0,4
11879,2,3,0,1,50,16,1,17,10,22,1,1,1,1,1,0,6
11880,2,3,0,1,50,16,1,17,10,22,1,1,2,1,1,0,2
11881,2,3,0,1,48,12,2,14,10,22,1,1,2,0,1,0,2
11882,2,3,0,1,48,13,1,16,10,22,1,1,2,1,1,0,0
11883,2,3,0,1,48,15,1,17,0,0,1,1,2,1,1,0,6
11884,2,3,0,1,48,15,1,17,0,0,1,1,1,1,1,0,1
11885,2,3,0,1,35,14,1,15,10,22,1,1,1,1,1,0,3
11886,2,3,0,1,35,14,1,15,10,22,1,1,2,1,1,0,4
11887,2,3,0,1,35,13,1,15,10,22,1,1,2,1,1,0,4
11888,2,3,0,1,55,15,2,16,10,22,1,1,1,0,1,0,2
11889,2,3,1,1,30,15,1,16,0,0,1,1,2,1,1,0,1
11890,2,3,0,1,30,15,1,17,0,0,1,1,2,1,1,0,1
11891,2,3,0,1,30,15,1,17,0,0,1,1,2,1,1,0,2
11892,2,3,0,1,50,14,1,16,10,22,1,1,2,1,2,0,5
11893,2,3,0,1,50,14,1,16,10,22,1,1,2,1,2,0,2
11894,2,3,0,1,50,14,1,16,10,22,1,1,1,1,1,0,4
11895,2,3,1,1,25,18,1,19,10,22,1,1,1,1,1,0,1
11896,2,3,0,1,34,14,2,15,10,22,1,1,1,1,1,0,1
11897,2,3,1,1,32,13,1,15,10,22,1,1,2,1,1,0,3
11898,2,3,0,1,30,14,1,15,0,0,1,1,2,1,1,0,5
11899,2,3,0,1,30,14,1,15,0,0,1,1,2,1,1,0,3
11900,2,3,0,1,35,14,1,17,0,0,1,1,2,1,1,0,6
11901,2,3,0,1,35,14,1,17,0,0,1,1,1,1,1,0,7
11902,2,3,0,1,35,15,1,18,0,0,1,1,2,1,1,0,3
11903,2,3,0,1,35,14,1,16,0,0,1,1,2,1,1,0,2
11904,2,3,0,1,35,14,1,16,0,0,1,1,2,1,1,0,5
11905,2,3,1,1,30,16,1,17,0,0,1,1,2,0,1,0,2
11906,2,3,0,1,41,16,1,19,0,0,1,1,1,1,1,0,2
11907,2,3,0,1,33,13,1,16,0,0,1,1,1,1,1,0,1
11908,2,3,0,1,33,13,1,16,0,0,1,1,2,1,1,0,2
11909,2,3,0,1,49,14,1,25,10,22,2,1,2,1,1,0,4
11910,2,3,0,1,22,13,1,17,0,0,1,1,1,1,1,0,4
11911,2,3,0,1,22,13,1,17,0,0,1,1,1,1,1,0,7
11912,2,3,0,1,40,13,1,17,0,0,1,1,1,1,1,0,3
11913,2,3,1,1,34,12,1,14,0,0,1,1,1,1,1,0,2
11914,2,3,1,1,34,12,1,14,0,0,1,1,2,1,1,0,0
11915,2,3,0,1,57,25,1,18,10,10,1,1,1,1,1,0,2
11916,2,3,0,1,57,25,1,18,10,10,1,1,2,1,1,0,2
11917,2,3,0,1,57,12,2,13,10,22,1,1,2,1,1,0,0
11918,2,3,0,1,53,23,1,29,10,22,1,1,1,1,1,0,0
11919,2,3,0,1,53,23,1,29,10,22,1,1,2,1,1,0,4
11920,2,3,0,1,34,17,1,18,10,22,1,1,2,1,1,0,1
11921,2,3,0,1,34,17,1,18,10,22,1,1,1,0,1,0,6
11922,2,3,0,1,34,17,1,18,10,22,1,1,2,1,1,0,4
11923,2,3,1,1,34,14,1,19,10,10,1,1,1,1,1,0,0
11924,2,3,1,1,34,14,1,19,10,10,1,1,1,1,1,0,2
11925,2,3,0,1,30,15,1,19,0,0,1,1,2,1,1,0,2
11926,2,3,0,1,53,15,2,17,10,22,1,1,2,0,1,0,4
11927,2,3,0,1,25,16,1,17,0,0,1,1,2,1,1,0,2
11928,2,3,0,1,25,10,1,22,10,10,1,1,2,1,1,0,2
11929,2,3,0,1,25,10,1,22,10,10,1,1,2,1,1,0,2
11930,2,3,0,1,35,14,1,18,10,10,1,1,1,1,1,1,1
11931,2,3,0,1,35,14,1,18,10,10,1,1,2,1,1,1,5
11932,2,3,0,1,30,14,1,19,0,0,1,1,2,1,1,0,1
11933,2,3,0,1,30,16,1,18,0,0,1,1,1,1,1,0,0
11934,2,3,0,1,30,18,1,21,0,10,1,1,2,1,1,0,0
11935,2,3,0,1,30,18,1,21,0,10,1,1,2,1,1,0,0
11936,2,3,0,1,25,15,1,16,10,22,1,2,1,1,1,0,8
11937,2,3,0,1,22,18,1,24,10,22,1,1,1,1,1,0,2
11938,2,3,0,1,25,16,1,18,10,22,1,1,1,1,1,0,0
11939,2,3,1,1,40,15,1,21,10,22,1,1,2,1,1,0,3
11940,2,3,0,1,25,16,1,18,0,0,1,1,1,1,1,0,1
11941,2,3,0,1,25,16,1,18,0,0,1,1,1,1,1,0,2
11942,2,3,1,1,33,17,1,19,10,10,1,1,1,1,1,0,0
11943,2,3,1,1,33,16,1,19,10,10,1,1,1,0,1,0,2
11944,2,3,0,1,20,14,1,19,10,10,1,1,1,1,1,0,4
11945,2,3,0,1,40,15,1,18,10,10,1,1,2,1,1,0,2
11946,2,3,0,1,40,15,1,18,10,10,1,1,1,1,1,0,3
11947,2,3,1,1,60,14,2,14,10,22,2,1,1,0,1,0,5
11948,2,3,0,1,30,12,1,18,10,10,1,1,1,1,1,0,2
11949,2,3,0,1,45,16,1,17,10,22,1,1,1,1,1,0,3
11950,2,3,0,1,45,16,1,17,10,22,1,1,2,1,1,0,4
11951,2,3,0,1,45,14,1,15,10,22,1,1,2,1,1,0,8
11952,2,3,0,1,35,16,1,17,10,10,1,1,2,1,1,0,3
11953,2,3,0,1,35,16,1,17,10,10,1,1,2,1,1,0,1
11954,2,3,0,1,60,12,1,21,10,10,1,1,2,1,1,0,3
11955,2,3,0,1,34,20,1,24,10,22,1,1,1,1,1,0,0
11956,2,3,0,1,40,18,1,21,10,10,1,1,2,1,1,0,2
11957,2,3,0,1,40,18,1,21,10,10,1,1,2,0,1,0,3
11958,2,3,0,1,40,18,1,21,10,10,1,1,2,1,1,0,6
11959,2,3,0,1,32,16,2,18,10,10,1,1,1,1,1,0,1
11960,2,3,0,1,56,14,2,15,10,22,1,1,1,1,1,0,2
11961,2,3,0,1,56,14,2,15,10,22,1,0,1,0,1,0,6
11962,2,3,0,1,90,14,1,14,0,0,1,1,2,1,1,0,3
11963,2,3,0,1,29,13,1,16,0,0,1,1,2,1,1,0,3
11964,2,3,0,1,29,13,1,16,0,0,1,1,2,1,1,0,4
11965,2,3,0,1,29,14,1,15,10,10,1,1,1,1,1,0,5
11966,2,3,0,1,40,14,1,22,10,22,1,1,2,1,1,1,1
11967,2,3,0,1,40,15,1,16,0,0,1,1,1,1,1,0,2
11968,2,3,0,1,40,15,1,16,0,0,1,1,2,1,1,0,4
11969,2,3,0,1,31,15,1,16,0,0,1,1,2,1,1,1,3
11970,2,3,0,1,41,15,1,17,0,0,1,1,1,1,1,0,4
11971,2,3,0,1,41,15,1,17,0,0,1,1,2,1,1,0,0
11972,2,3,0,1,38,14,1,20,0,0,1,1,2,1,1,0,3
11973,2,3,0,1,38,14,1,20,0,0,1,1,1,1,1,0,2
11974,2,3,1,1,70,13,1,17,0,0,1,1,1,1,1,0,0
11975,2,3,0,1,40,15,1,20,10,10,1,1,1,1,1,0,1
11976,2,3,0,1,40,15,1,20,10,10,1,1,2,1,1,0,0
11977,2,3,0,1,35,13,1,13,10,22,1,1,2,1,1,0,4
11978,2,3,0,1,35,13,1,13,10,22,1,1,1,0,1,0,2
11979,2,3,0,1,35,13,1,13,10,22,1,1,1,1,1,0,5
11980,2,3,0,1,35,12,1,15,10,22,1,1,1,1,1,0,4
11981,2,3,0,1,35,12,1,15,10,22,1,1,1,1,1,0,0
11982,2,3,0,1,38,14,1,22,10,10,1,1,1,1,1,0,1
11983,2,3,0,1,38,14,1,22,10,10,1,1,2,1,1,0,5
11984,2,3,0,1,50,12,2,17,10,22,1,1,1,0,1,1,5
11985,2,3,0,1,50,12,2,17,10,22,1,1,2,1,1,1,3
11986,2,3,1,1,50,15,1,19,0,10,1,1,1,1,1,0,1
11987,2,3,0,1,55,14,1,17,10,22,1,1,2,1,1,0,5
11988,2,3,0,1,55,14,1,17,10,22,1,1,1,1,1,0,0
11989,2,3,0,1,55,13,1,16,0,0,1,1,2,1,1,0,3
11990,2,3,0,1,65,16,1,17,10,10,1,1,1,1,2,0,3
11991,2,3,0,1,65,16,1,17,10,10,1,1,1,1,2,0,2
11992,2,3,0,1,65,16,1,17,10,10,1,1,2,1,1,0,4
11993,2,3,0,1,65,18,1,19,10,10,1,1,1,1,1,0,3
11994,2,3,0,1,65,18,1,19,10,10,1,1,1,0,1,0,2
11995,2,3,0,1,60,13,1,16,10,22,1,1,1,0,1,0,3
11996,2,3,0,1,65,13,1,23,0,0,1,1,1,1,1,0,3
11997,2,3,0,1,60,13,1,17,10,22,1,1,1,1,1,0,7
11998,2,3,0,1,30,15,2,15,10,22,1,1,2,1,1,0,8
11999,2,3,0,1,30,15,2,15,10,22,1,1,1,1,1,0,6
12000,2,3,1,1,30,13,1,15,10,22,1,1,1,1,1,0,3
12001,2,3,0,1,40,14,1,19,0,0,1,1,1,0,1,0,4
12002,2,3,0,1,40,14,1,19,0,0,1,1,1,1,1,0,0
12003,2,3,1,1,25,16,1,17,0,0,1,1,1,1,1,0,3
12004,2,3,0,1,50,14,1,22,10,22,1,1,2,1,1,0,3
12005,2,3,0,1,50,17,1,20,10,22,1,1,2,1,1,0,5
12006,2,3,1,1,50,15,1,16,10,10,1,1,1,1,1,0,1
12007,2,3,0,1,55,14,1,17,0,0,2,1,2,1,1,0,3
12008,2,3,0,1,47,15,1,26,0,0,1,1,2,1,1,0,1
12009,2,3,0,1,47,15,1,26,0,0,1,1,1,1,1,0,2
12010,2,3,0,1,47,14,1,19,10,10,1,1,1,1,1,0,1
12011,2,3,0,1,47,14,1,19,10,10,1,1,1,1,1,0,3
12012,2,3,0,1,80,13,1,15,10,22,1,1,2,1,1,0,3
12013,2,3,0,1,65,15,2,18,10,10,2,1,1,1,1,0,4
12014,2,3,0,1,52,15,1,23,0,0,1,1,1,1,1,0,1
12015,2,3,0,1,60,15,2,18,10,10,1,1,1,1,1,0,3
12016,2,3,0,1,60,15,2,18,10,10,1,1,2,1,1,0,3
12017,2,3,0,1,37,19,2,22,10,10,1,1,2,0,1,0,3
12018,2,3,0,1,37,19,2,22,10,10,1,1,1,1,1,0,3
12019,2,3,0,1,45,16,1,18,10,22,1,1,1,1,1,0,2
12020,2,3,0,1,45,15,1,19,10,10,1,1,1,1,1,0,2
12021,2,3,0,1,30,17,1,27,10,10,1,1,2,0,2,0,3
12022,2,3,0,1,30,17,1,27,10,10,1,1,2,1,2,0,3
12023,2,3,0,1,30,17,1,27,10,10,1,1,1,0,1,0,4
12024,2,3,0,1,30,17,1,27,10,10,1,1,1,1,1,0,3
12025,2,3,0,1,40,14,2,16,10,10,1,1,1,0,1,0,2
12026,2,3,0,1,40,14,2,16,10,10,1,1,2,0,2,0,5
12027,2,3,0,1,40,14,2,16,10,10,1,1,2,0,2,0,3
12028,2,3,0,1,55,11,1,14,10,22,2,2,2,1,1,0,5
12029,2,3,0,1,45,16,1,20,10,22,1,1,1,1,1,0,3
12030,2,3,0,1,45,16,1,20,10,22,1,1,1,1,1,0,2
12031,2,3,0,1,50,15,2,23,10,10,1,1,2,1,1,0,1
12032,2,3,0,1,50,15,2,23,10,10,1,1,1,1,1,0,0
12033,2,3,0,1,50,15,2,23,10,10,1,1,2,1,1,0,0
12034,2,3,0,1,37,14,1,16,10,22,1,1,1,1,1,0,4
12035,2,3,0,1,37,14,1,16,10,22,1,1,1,1,1,0,8
12036,2,3,0,1,30,11,1,12,10,22,1,1,2,1,1,0,1
12037,2,3,0,1,50,12,1,18,10,22,1,1,2,1,1,0,0
12038,2,3,0,1,50,12,1,18,10,22,1,1,2,1,1,0,2
12039,2,3,0,1,50,12,1,18,10,22,1,1,2,1,1,0,2
12040,2,3,0,1,22,15,1,18,10,22,1,1,1,1,1,0,5
12041,2,3,0,1,22,15,1,18,10,22,1,1,2,1,1,0,2
12042,2,3,0,1,21,15,1,20,10,22,1,1,1,1,1,0,0
12043,2,3,0,1,24,16,1,20,10,10,1,1,1,1,1,0,4
12044,2,3,0,1,24,16,1,20,10,10,1,1,1,1,1,0,5
12045,2,3,0,1,21,17,1,19,10,22,1,1,1,1,1,0,5
12046,2,3,0,1,24,14,1,18,0,0,1,1,1,1,1,0,3
12047,2,3,0,1,24,14,1,18,0,0,1,1,1,0,1,0,1
12048,2,3,0,1,57,14,1,16,10,22,1,1,2,1,1,0,2
12049,2,3,0,1,57,14,1,16,10,22,1,1,1,0,1,0,1
12050,2,3,0,1,43,15,1,18,10,22,2,1,2,0,1,0,5
12051,2,3,0,1,43,15,1,18,10,22,2,1,1,1,1,0,3
12052,2,3,0,1,22,16,1,19,0,0,1,1,1,1,1,0,3
12053,2,3,0,1,45,14,1,18,10,22,1,1,1,1,1,0,2
12054,2,3,0,1,45,14,1,18,10,22,1,1,1,0,1,0,4
12055,2,3,0,1,45,11,1,20,10,22,1,1,1,1,1,0,0
12056,2,3,0,1,45,11,1,20,10,22,1,1,2,0,1,0,3
12057,2,3,0,1,37,14,1,17,10,22,1,1,1,0,1,0,4
12058,2,3,0,1,37,14,1,17,10,22,1,1,2,0,1,0,7
12059,2,3,0,1,46,15,2,17,10,22,1,1,2,1,1,0,0
12060,2,3,0,1,35,13,1,14,10,22,1,1,2,1,1,0,3
12061,2,3,0,1,18,15,1,17,0,0,1,1,1,1,1,2,2
12062,2,3,0,1,40,16,1,17,0,0,1,1,2,1,1,0,8
12063,2,3,0,1,40,16,1,17,0,0,1,1,1,0,1,0,3
12064,2,3,0,1,40,16,1,17,0,0,1,1,1,1,1,0,2
12065,2,3,1,1,35,18,1,19,10,22,1,1,1,0,1,1,1
12066,2,3,1,1,35,18,1,19,10,22,1,1,2,1,1,1,0
12067,2,3,0,1,45,14,1,16,10,22,1,1,2,1,1,0,5
12068,2,3,0,1,45,14,1,16,10,22,1,1,1,1,1,0,4
12069,2,3,0,1,55,15,1,31,0,0,1,1,1,1,1,0,0
12070,2,3,0,1,55,15,1,31,0,0,1,1,1,1,1,0,2
12071,2,3,0,1,27,15,1,21,10,22,1,1,2,1,1,0,3
12072,2,3,1,1,40,15,1,19,0,0,1,1,1,1,1,0,3
12073,2,3,1,1,40,15,1,19,0,0,1,1,2,0,1,0,4
12074,2,3,1,1,48,15,1,17,10,10,1,1,1,1,1,0,5
12075,2,3,0,1,48,16,1,23,10,10,1,1,1,1,1,1,1
12076,2,3,1,1,37,16,1,18,0,0,1,1,1,1,1,0,2
12077,2,3,1,1,37,16,1,18,0,0,1,1,1,1,1,0,4
12078,2,3,1,1,37,16,1,18,0,0,1,1,1,1,1,0,3
12079,2,3,0,1,48,14,1,15,10,10,1,1,1,1,1,0,2
12080,2,3,0,1,30,17,1,17,0,0,1,1,1,1,1,0,0
12081,2,3,0,1,48,15,1,21,0,0,1,1,1,1,1,0,0
12082,2,3,0,1,48,15,1,21,0,0,1,1,2,1,1,0,5
12083,2,3,0,1,25,16,1,19,0,0,1,1,1,1,1,0,1
12084,2,3,1,1,28,13,1,17,0,0,1,1,2,1,1,0,2
12085,2,3,1,1,28,13,1,17,0,0,1,1,2,1,1,0,3
12086,2,3,0,1,60,15,2,16,0,0,1,1,1,0,1,1,0
12087,2,3,0,1,60,15,2,16,0,0,1,1,1,0,1,1,3
12088,2,3,0,1,60,15,1,17,0,0,1,1,1,1,1,0,2
12089,2,3,0,1,38,16,1,21,0,0,1,1,2,1,1,0,2
12090,2,3,0,1,45,10,1,12,0,0,1,1,2,1,1,0,3
12091,2,3,0,1,45,10,1,12,0,0,1,1,1,1,1,0,5
12092,2,3,0,1,45,15,1,19,10,10,1,1,1,1,1,0,2
12093,2,3,1,1,40,18,1,19,10,10,1,1,1,0,1,0,2
12094,2,3,1,1,27,15,1,17,0,0,1,1,2,1,1,0,1
12095,2,3,1,1,27,15,1,17,0,0,1,1,2,1,1,0,1
12096,2,3,0,1,47,15,2,16,10,10,1,1,1,1,1,0,3
12097,2,3,0,1,47,15,2,16,10,10,1,1,1,1,1,0,3
